subject_id,stimulus,stimulus_voice,face shown,stimulus_face,subject_response,actual_sentence,subject_response_unfixed
uo78lp8kxw,assets/list2/sounds/86.wav,american,assets/list2/pictures/southasianlady3.png,south asian,the children wants to take picture,the children helped their teacher,The children wants to take picture
uo78lp8kxw,assets/list2/sounds/73.wav,indian,assets/list2/pictures/whitelady2.png,white,the iron,the young people are dancing,The iron
uo78lp8kxw,assets/list2/sounds/57.wav,british,assets/list2/pictures/whitelady2.png,white,cold,she took off her fur coat,cold
uo78lp8kxw,assets/list2/sounds/93.wav,american,assets/list2/pictures/southasianlady2.png,south asian,the dog is chasing the cat,the dog is chasing the cat,the dog is chasing the cat
uo78lp8kxw,assets/list2/sounds/44.wav,british,assets/list2/pictures/whitelady2.png,white,,rain is good for trees,
uo78lp8kxw,assets/list2/sounds/4.wav,indian,assets/list2/pictures/southasianlady3.png,south asian,,the shoes were very dirty,
uo78lp8kxw,assets/list2/sounds/24.wav,american,assets/list2/pictures/whitelady2.png,white,the coat is on the chair,her coat is on a chair,The coat is on the chair
uo78lp8kxw,assets/list2/sounds/68.wav,indian,assets/list2/pictures/southasianlady3.png,south asian,the mirror is on the mat,the new road is on the map,The mirror is on the mat
uo78lp8kxw,assets/list2/sounds/22.wav,american,assets/list2/pictures/southasianlady3.png,south asian,the table have three legs,the table has three legs,The table have three legs
uo78lp8kxw,assets/list2/sounds/115.wav,british,assets/list2/pictures/southasianlady3.png,south asian,the girl is watching the hair,the girl is washing her hair,The girl is watching the hair
uo78lp8kxw,assets/list2/sounds/32.wav,american,assets/list2/pictures/southasianlady2.png,south asian,the family holds,the family bought a house,The family holds
uo78lp8kxw,assets/list2/sounds/114.wav,british,assets/list2/pictures/southasianlady3.png,south asian,the journey,the jelly jar was full,the journey
uo78lp8kxw,assets/list2/sounds/31.wav,american,assets/list2/pictures/southasianlady2.png,south asian,the girl uses ,the painter uses a brush,the girl uses 
uo78lp8kxw,assets/list2/sounds/76.wav,indian,assets/list2/pictures/southasianlady2.png,south asian,,they watched the scary movie,
uo78lp8kxw,assets/list2/sounds/61.wav,indian,assets/list2/pictures/whitelady2.png,white,heard the noise,they heard a funny noise,heard the noise
uo78lp8kxw,assets/list2/sounds/34.wav,american,assets/list2/pictures/southasianlady2.png,south asian,,she cut the steak with her knife,
uo78lp8kxw,assets/list2/sounds/92.wav,american,assets/list2/pictures/whitelady2.png,white,his washing the space ,he's washing his face with soap,His washing the space 
uo78lp8kxw,assets/list2/sounds/82.wav,american,assets/list2/pictures/whitelady2.png,white,,mother cut the birthday cake,
uo78lp8kxw,assets/list2/sounds/56.wav,british,assets/list2/pictures/southasianlady2.png,south asian,lady washed the shirt,the lady washed the shirt,Lady washed the shirt
uo78lp8kxw,assets/list2/sounds/6.wav,indian,assets/list2/pictures/southasianlady3.png,south asian,too noisy,somebody stole the money,too noisy
uo78lp8kxw,assets/list2/sounds/66.wav,indian,assets/list2/pictures/southasianlady3.png,south asian,,the milk was by the front door,
uo78lp8kxw,assets/list2/sounds/17.wav,indian,assets/list2/pictures/southasianlady2.png,south asian,,the kitchen window was clean,
uo78lp8kxw,assets/list2/sounds/53.wav,british,assets/list2/pictures/southasianlady2.png,south asian,flowers can grow in the pot,flowers can grow in the pot,Flowers can grow in the pot
uo78lp8kxw,assets/list2/sounds/55.wav,british,assets/list2/pictures/southasianlady3.png,south asian,jamie swept the floor,the janitor swept the floor,Jamie swept the floor
uo78lp8kxw,assets/list2/sounds/102.wav,british,assets/list2/pictures/southasianlady3.png,south asian,,the football hit the goalpost,
uo78lp8kxw,assets/list2/sounds/35.wav,american,assets/list2/pictures/whitelady2.png,white,they are pushing the old car,they're pushing an old car,They are pushing the old car
uo78lp8kxw,assets/list2/sounds/18.wav,indian,assets/list2/pictures/southasianlady3.png,south asian,,he hung up his raincoat.,
uo78lp8kxw,assets/list2/sounds/11.wav,indian,assets/list2/pictures/whitelady2.png,white,,the paint dripped on the ground,
uo78lp8kxw,assets/list2/sounds/99.wav,american,assets/list2/pictures/southasianlady3.png,south asian,he want some potatoes ,they wanted some potatoes,He want some potatoes 
uo78lp8kxw,assets/list2/sounds/106.wav,british,assets/list2/pictures/whitelady2.png,white,,the firetruck is coming,
uo78lp8kxw,assets/list2/sounds/43.wav,british,assets/list2/pictures/southasianlady2.png,south asian,they are playing in the park,they're playing in the park,They are playing in the park
uo78lp8kxw,assets/list2/sounds/8.wav,indian,assets/list2/pictures/southasianlady3.png,south asian,,she's drinking from her own cup,
uo78lp8kxw,assets/list2/sounds/89.wav,american,assets/list2/pictures/whitelady2.png,white,,she uses her spoon to eat,
uo78lp8kxw,assets/list2/sounds/72.wav,indian,assets/list2/pictures/southasianlady3.png,south asian,,they took some food outside,
uo78lp8kxw,assets/list2/sounds/81.wav,american,assets/list2/pictures/whitelady2.png,white,,the ball bounced very high,
uo78lp8kxw,assets/list2/sounds/80.wav,indian,assets/list2/pictures/southasianlady3.png,south asian,eleven,a letter fell on the floor,Eleven
uo78lp8kxw,assets/list2/sounds/70.wav,indian,assets/list2/pictures/whitelady2.png,white,,the team is playing well,
uo78lp8kxw,assets/list2/sounds/97.wav,american,assets/list2/pictures/southasianlady2.png,south asian,the boy went to the show,the bag fell off the shelf,the boy went to the show
uo78lp8kxw,assets/list2/sounds/46.wav,british,assets/list2/pictures/southasianlady3.png,south asian,the boy drank some fresh milk ,the children drank some fresh milk,The boy drank some fresh milk 
uo78lp8kxw,assets/list2/sounds/75.wav,indian,assets/list2/pictures/whitelady2.png,white,,the shirts are in the closet,
uo78lp8kxw,assets/list2/sounds/21.wav,american,assets/list2/pictures/southasianlady2.png,south asian,he took the boy to the car,she found her purse in the trash,He took the boy to the car
uo78lp8kxw,assets/list2/sounds/78.wav,indian,assets/list2/pictures/whitelady2.png,white,the trunk move out of the road,the truck drove up the road,The trunk move out of the road
uo78lp8kxw,assets/list2/sounds/64.wav,indian,assets/list2/pictures/southasianlady3.png,south asian,,the book tells a story,
uo78lp8kxw,assets/list2/sounds/118.wav,british,assets/list2/pictures/whitelady2.png,white,,they called an ambulance,
uo78lp8kxw,assets/list2/sounds/19.wav,indian,assets/list2/pictures/southasianlady2.png,south asian,too noisy,the mailman brought a letter,too noisy
uo78lp8kxw,assets/list2/sounds/36.wav,american,assets/list2/pictures/southasianlady2.png,south asian,,the food is expensive,
uo78lp8kxw,assets/list2/sounds/95.wav,american,assets/list2/pictures/southasianlady2.png,south asian,the boss took the drink,the bus leaves before the train,the boss took the drink
uo78lp8kxw,assets/list2/sounds/69.wav,indian,assets/list2/pictures/southasianlady2.png,south asian,,she lost her credit card,
uo78lp8kxw,assets/list2/sounds/62.wav,indian,assets/list2/pictures/southasianlady3.png,south asian,he found his brother crying,they found his brother hiding,He found his brother crying
uo78lp8kxw,assets/list2/sounds/109.wav,british,assets/list2/pictures/whitelady2.png,white,the boy drove himself,the ball broke the window,The boy drove himself
uo78lp8kxw,assets/list2/sounds/38.wav,american,assets/list2/pictures/southasianlady3.png,south asian,they ,they had two empty bottles,they 
uo78lp8kxw,assets/list2/sounds/98.wav,american,assets/list2/pictures/southasianlady2.png,south asian,they are coming for dinner ,they are coming for dinner,They are coming for dinner 
uo78lp8kxw,assets/list2/sounds/27.wav,american,assets/list2/pictures/southasianlady2.png,south asian,mother read the instruction ,mother read the instructions,Mother read the instruction 
yuz0w9sxa2,assets/list1/sounds/53.wav,indian,assets/list1/pictures/southasianlady1.png,south asian,n/a,flowers can grow in the pot,N/A
yuz0w9sxa2,assets/list1/sounds/85.wav,british,assets/list1/pictures/whitelady3.png,white,the kitchen faucet has arrived,the kitchen clock was wrong,The kitchen faucet has arrived
yuz0w9sxa2,assets/list1/sounds/99.wav,british,assets/list1/pictures/whitelady1.png,white,want to start the timer,they wanted some potatoes,Want to start the timer
yuz0w9sxa2,assets/list1/sounds/119.wav,indian,assets/list1/pictures/whitelady3.png,white,we are driven by,they are drinking coffee,We are driven by
yuz0w9sxa2,assets/list1/sounds/18.wav,american,assets/list1/pictures/whitelady3.png,white,he hung up his rain coat,he hung up his raincoat.,He hung up his rain coat
yuz0w9sxa2,assets/list1/sounds/60.wav,indian,assets/list1/pictures/whitelady1.png,white,the dog came in the house,the dog came home at last,the dog came in the house
yuz0w9sxa2,assets/list1/sounds/39.wav,british,assets/list1/pictures/whitelady3.png,white,milk comes in a carton,milk comes in a carton,milk comes in a carton
yuz0w9sxa2,assets/list1/sounds/20.wav,american,assets/list1/pictures/southasianlady1.png,south asian,the mother heard the baby,the mother heard the baby,the mother heard the baby
yuz0w9sxa2,assets/list1/sounds/104.wav,indian,assets/list1/pictures/whitelady3.png,white,sugar is very sweet,sugar is very sweet,sugar is very sweet
yuz0w9sxa2,assets/list1/sounds/56.wav,indian,assets/list1/pictures/whitelady1.png,white,the bird likes the beach,the lady washed the shirt,the bird likes the beach
yuz0w9sxa2,assets/list1/sounds/109.wav,indian,assets/list1/pictures/whitelady3.png,white,the boy broke the window,the ball broke the window,the boy broke the window
yuz0w9sxa2,assets/list1/sounds/21.wav,british,assets/list1/pictures/southasianlady1.png,south asian,she found her purse in the trash,she found her purse in the trash,she found her purse in the trash
yuz0w9sxa2,assets/list1/sounds/92.wav,british,assets/list1/pictures/whitelady1.png,white,who's washing the hands with soap,he's washing his face with soap,who's washing the hands with soap
yuz0w9sxa2,assets/list1/sounds/2.wav,american,assets/list1/pictures/whitelady1.png,white,the wife helped her husband,the wife helped her husband,the wife helped her husband
yuz0w9sxa2,assets/list1/sounds/96.wav,british,assets/list1/pictures/whitelady1.png,white,the baby has blue eyes,the baby has blue eyes,the baby has blue eyes
yuz0w9sxa2,assets/list1/sounds/10.wav,american,assets/list1/pictures/whitelady3.png,white,the car is going too fast,the car is going too fast,the car is going too fast
yuz0w9sxa2,assets/list1/sounds/30.wav,british,assets/list1/pictures/southasianlady1.png,south asian,the road goes up the hill,the road goes up a hill,the road goes up the hill
yuz0w9sxa2,assets/list1/sounds/52.wav,indian,assets/list1/pictures/whitelady3.png,white,the volume is too low,a towel is near the sink,the volume is too low
yuz0w9sxa2,assets/list1/sounds/84.wav,british,assets/list1/pictures/whitelady1.png,white,she stared out the window,she stood near the window,she stared out the window
yuz0w9sxa2,assets/list1/sounds/7.wav,american,assets/list1/pictures/southasianlady1.png,south asian,the fire was very hot,the fire was very hot,the fire was very hot
yuz0w9sxa2,assets/list1/sounds/87.wav,british,assets/list1/pictures/southasianlady1.png,south asian,the pirate shot the gun,they carried some shopping bags,the pirate shot the gun
yuz0w9sxa2,assets/list1/sounds/80.wav,american,assets/list1/pictures/whitelady1.png,white,the letter fell on the floor,a letter fell on the floor,the letter fell on the floor
yuz0w9sxa2,assets/list1/sounds/55.wav,indian,assets/list1/pictures/whitelady3.png,white,the giant bear,the janitor swept the floor,the giant bear
yuz0w9sxa2,assets/list1/sounds/101.wav,indian,assets/list1/pictures/whitelady3.png,white,we don't own that,school got out early today,we don't own that
yuz0w9sxa2,assets/list1/sounds/77.wav,american,assets/list1/pictures/southasianlady1.png,south asian,the milk is in the drawer,the milk is in a pitcher,the milk is in the drawer
yuz0w9sxa2,assets/list1/sounds/70.wav,american,assets/list1/pictures/southasianlady1.png,south asian,the team is playing well,the team is playing well,the team is playing well
yuz0w9sxa2,assets/list1/sounds/5.wav,american,assets/list1/pictures/whitelady3.png,white,the player lost a shoe,the player lost a shoe,the player lost a shoe
yuz0w9sxa2,assets/list1/sounds/49.wav,indian,assets/list1/pictures/whitelady3.png,white,the player came in,the policemen know the way,the player came in
yuz0w9sxa2,assets/list1/sounds/36.wav,british,assets/list1/pictures/southasianlady1.png,south asian,this is expensive,the food is expensive,this is expensive
yuz0w9sxa2,assets/list1/sounds/50.wav,indian,assets/list1/pictures/southasianlady1.png,south asian,the bucket is filled up,the buckets fill up quickly,the bucket is filled up
yuz0w9sxa2,assets/list1/sounds/29.wav,british,assets/list1/pictures/whitelady3.png,white,father forgot the bread,father forgot the bread,father forgot the bread
yuz0w9sxa2,assets/list1/sounds/58.wav,indian,assets/list1/pictures/southasianlady1.png,south asian,we got to the end,the match boxes are empty,we got to the end
